date,product,region,units_sold,unit_price,discount,revenue
2025-10-11,Mouse,North,19,25,0.1,427.5
2025-10-11,Mouse,South,23,25,0.1,517.5
2025-10-11,Mouse,East,21,25,0.0,525.0
2025-10-11,Headset,West,12,60,0.0,720.0
2025-10-11,Headset,North,9,60,0.15,459.0
2025-10-11,Headset,South,11,60,0.1,594.0
2025-10-11,Headset,East,12,60,0.05,684.0
2025-10-11,Printer,West,5,180,0.05,855.0
2025-10-11,Printer,North,8,180,0.15,1224.0
2025-10-11,Printer,South,4,180,0.1,648.0
2025-10-11,Printer,East,3,180,0.05,513.0
2025-10-11,Router,West,14,80,0.15,952.0
2025-10-11,Router,North,5,80,0.05,380.0
2025-10-11,Router,South,11,80,0.0,880.0
2025-10-11,Router,East,18,80,0.05,1368.0
2025-10-11,Webcam,West,10,55,0.05,522.5
2025-10-11,Webcam,North,13,55,0.05,679.25
2025-10-11,Webcam,South,5,55,0.05,261.25
2025-10-11,Webcam,East,12,55,0.1,594.0
2025-10-12,Laptop,West,7,650,0.05,4322.5
2025-10-12,Laptop,North,6,650,0.0,3900.0
2025-10-12,Laptop,South,7,650,0.1,4095.0
2025-10-12,Laptop,East,8,650,0.0,5200.0
2025-10-12,Monitor,West,11,220,0.0,2420.0
2025-10-12,Monitor,North,6,220,0.05,1254.0
2025-10-12,Monitor,South,8,220,0.05,1672.0
2025-10-12,Monitor,East,10,220,0.0,2200.0
2025-10-12,Keyboard,West,29,45,0.05,1239.75
2025-10-12,Keyboard,North,16,45,0.05,684.0
2025-10-12,Keyboard,South,12,45,0.0,540.0
2025-10-12,Keyboard,East,21,45,0.05,897.75
2025-10-12,Mouse,West,22,25,0.05,522.5
2025-10-12,Mouse,North,19,25,0.05,451.25
2025-10-12,Mouse,South,14,25,0.1,315.0
2025-10-12,Mouse,East,14,25,0.1,315.0
2025-10-12,Headset,West,15,60,0.0,900.0
2025-10-12,Headset,North,15,60,0.1,810.0
2025-10-12,Headset,South,8,60,0.05,456.0
2025-10-12,Headset,East,12,60,0.05,684.0
2025-10-12,Printer,West,6,180,0.1,972.0
2025-10-12,Printer,North,7,180,0.0,1260.0
2025-10-12,Printer,South,6,180,0.0,1080.0
2025-10-12,Printer,East,6,180,0.0,1080.0
2025-10-12,Router,West,12,80,0.1,864.0
2025-10-12,Router,North,20,80,0.05,1520.0
2025-10-12,Router,South,17,80,0.05,1292.0
2025-10-12,Router,East,15,80,0.0,1200.0
2025-10-12,Webcam,West,9,55,0.0,495.0
2025-10-12,Webcam,North,7,55,0.0,385.0
2025-10-12,Webcam,South,6,55,0.1,297.0
2025-10-12,Webcam,East,7,55,0.1,346.5
2025-10-13,Laptop,West,12,650,0.0,7800.0
2025-10-13,Laptop,North,7,650,0.1,4095.0
2025-10-13,Laptop,South,5,650,0.1,2925.0
2025-10-13,Laptop,East,7,650,0.0,4550.0
2025-10-13,Monitor,West,19,220,0.05,3971.0
2025-10-13,Monitor,North,11,220,0.0,2420.0
2025-10-13,Monitor,South,6,220,0.05,1254.0
2025-10-13,Monitor,East,10,220,0.1,1980.0
2025-10-13,Keyboard,West,18,45,0.0,810.0
2025-10-13,Keyboard,North,16,45,0.05,684.0
2025-10-13,Keyboard,South,16,45,0.0,720.0
2025-10-13,Keyboard,East,17,45,0.05,726.75
2025-10-13,Mouse,West,22,25,0.0,550.0
2025-10-13,Mouse,North,28,25,0.0,700.0
2025-10-13,Mouse,South,30,25,0.0,750.0
2025-10-13,Mouse,East,24,25,0.05,570.0
2025-10-13,Headset,West,8,60,0.05,456.0
2025-10-13,Headset,North,14,60,0.1,756.0
2025-10-13,Headset,South,14,60,0.0,840.0
2025-10-13,Headset,East,12,60,0.05,684.0
2025-10-13,Printer,West,3,180,0.1,486.0
2025-10-13,Printer,North,6,180,0.05,1026.0
2025-10-13,Printer,South,4,180,0.0,720.0
2025-10-13,Printer,East,5,180,0.0,900.0
2025-10-13,Router,West,8,80,0.1,576.0
2025-10-13,Router,North,12,80,0.05,912.0
2025-10-13,Router,South,4,80,0.0,320.0
2025-10-13,Router,East,13,80,0.0,1040.0
2025-10-13,Webcam,West,9,55,0.1,445.5
2025-10-13,Webcam,North,10,55,0.1,495.0
2025-10-13,Webcam,South,4,55,0.0,220.0
2025-10-13,Webcam,East,3,55,0.0,165.0
2025-10-14,Laptop,West,7,650,0.05,4322.5
2025-10-14,Laptop,North,8,650,0.0,5200.0
2025-10-14,Laptop,South,5,650,0.05,3087.5
2025-10-14,Laptop,East,3,650,0.0,1950.0
2025-10-14,Monitor,West,14,220,0.0,3080.0
2025-10-14,Monitor,North,8,220,0.15,1496.0
2025-10-14,Monitor,South,12,220,0.05,2508.0
2025-10-14,Monitor,East,6,220,0.05,1254.0
2025-10-14,Keyboard,West,21,45,0.05,897.75
2025-10-14,Keyboard,North,9,45,0.05,384.75
2025-10-14,Keyboard,South,17,45,0.0,765.0
2025-10-14,Keyboard,East,18,45,0.0,810.0
2025-10-14,Mouse,West,26,25,0.0,650.0
2025-10-14,Mouse,North,24,25,0.05,570.0
2025-10-14,Mouse,South,29,25,0.1,652.5
2025-10-14,Mouse,East,26,25,0.0,650.0
2025-10-14,Headset,West,12,60,0.1,648.0
2025-10-14,Headset,North,9,60,0.15,459.0
2025-10-14,Headset,South,9,60,0.1,486.0
2025-10-14,Headset,East,11,60,0.0,660.0
2025-10-14,Printer,West,5,180,0.1,810.0
2025-10-14,Printer,North,5,180,0.15,765.0
2025-10-14,Printer,South,4,180,0.05,684.0
2025-10-14,Printer,East,4,180,0.05,684.0
2025-10-14,Router,West,11,80,0.05,836.0
2025-10-14,Router,North,15,80,0.1,1080.0
2025-10-14,Router,South,15,80,0.05,1140.0
2025-10-14,Router,East,12,80,0.1,864.0
2025-10-14,Webcam,West,12,55,0.0,660.0
2025-10-14,Webcam,North,12,55,0.0,660.0
2025-10-14,Webcam,South,12,55,0.0,660.0
2025-10-14,Webcam,East,9,55,0.1,445.5
2025-10-15,Laptop,West,9,650,0.0,5850.0
2025-10-15,Laptop,North,10,650,0.0,6500.0
2025-10-15,Laptop,South,8,650,0.05,4940.0
2025-10-15,Laptop,East,6,650,0.0,3900.0
2025-10-15,Monitor,West,5,220,0.15,935.0
2025-10-15,Monitor,North,5,220,0.0,1100.0
2025-10-15,Monitor,South,8,220,0.05,1672.0
2025-10-15,Monitor,East,16,220,0.0,3520.0
2025-10-15,Keyboard,West,28,45,0.0,1260.0
2025-10-15,Keyboard,North,19,45,0.0,855.0
2025-10-15,Keyboard,South,12,45,0.0,540.0
2025-10-15,Keyboard,East,12,45,0.1,486.0
2025-10-15,Mouse,West,29,25,0.05,688.75
2025-10-15,Mouse,North,22,25,0.1,495.0
2025-10-15,Mouse,South,18,25,0.0,450.0
2025-10-15,Mouse,East,22,25,0.05,522.5
2025-10-15,Headset,West,10,60,0.1,540.0
2025-10-15,Headset,North,7,60,0.1,378.0
2025-10-15,Headset,South,8,60,0.05,456.0
2025-10-15,Headset,East,18,60,0.1,972.0
2025-10-15,Printer,West,6,180,0.0,1080.0
2025-10-15,Printer,North,5,180,0.0,900.0
2025-10-15,Printer,South,6,180,0.1,972.0
2025-10-15,Printer,East,4,180,0.0,720.0
2025-10-15,Router,West,9,80,0.0,720.0
2025-10-15,Router,North,13,80,0.05,988.0
2025-10-15,Router,South,14,80,0.05,1064.0
2025-10-15,Router,East,18,80,0.0,1440.0
2025-10-15,Webcam,West,6,55,0.0,330.0
2025-10-15,Webcam,North,14,55,0.15,654.5
2025-10-15,Webcam,South,9,55,0.05,470.25
2025-10-15,Webcam,East,2,55,0.05,104.5
2025-10-16,Laptop,West,7,650,0.0,4550.0
2025-10-16,Laptop,North,8,650,0.0,5200.0
2025-10-16,Laptop,South,9,650,0.0,5850.0
2025-10-16,Laptop,East,10,650,0.05,6175.0
2025-10-16,Monitor,West,11,220,0.1,2178.0
2025-10-16,Monitor,North,12,220,0.15,2244.0
2025-10-16,Monitor,South,8,220,0.0,1760.0
2025-10-16,Monitor,East,13,220,0.0,2860.0
2025-10-16,Keyboard,West,23,45,0.0,1035.0
2025-10-16,Keyboard,North,24,45,0.05,1026.0
2025-10-16,Keyboard,South,19,45,0.05,812.25
2025-10-16,Keyboard,East,17,45,0.1,688.5
2025-10-16,Mouse,West,20,25,0.05,475.0
2025-10-16,Mouse,North,28,25,0.1,630.0
2025-10-16,Mouse,South,19,25,0.05,451.25
2025-10-16,Mouse,East,24,25,0.15,510.0
2025-10-16,Headset,West,11,60,0.0,660.0
2025-10-16,Headset,North,15,60,0.0,900.0
2025-10-16,Headset,South,13,60,0.0,780.0
2025-10-16,Headset,East,13,60,0.1,702.0
2025-10-16,Printer,West,4,180,0.05,684.0
2025-10-16,Printer,North,4,180,0.1,648.0
2025-10-16,Printer,South,6,180,0.05,1026.0
2025-10-16,Printer,East,6,180,0.1,972.0
2025-10-16,Router,West,17,80,0.0,1360.0
2025-10-16,Router,North,13,80,0.05,988.0
2025-10-16,Router,South,13,80,0.05,988.0
2025-10-16,Router,East,15,80,0.0,1200.0
2025-10-16,Webcam,West,5,55,0.0,275.0
2025-10-16,Webcam,North,2,55,0.0,110.0
2025-10-16,Webcam,South,4,55,0.05,209.0
2025-10-16,Webcam,East,6,55,0.1,297.0
2025-10-17,Laptop,West,4,650,0.1,2340.0
2025-10-17,Laptop,North,8,650,0.1,4680.0
2025-10-17,Laptop,South,5,650,0.05,3087.5
2025-10-17,Laptop,East,9,650,0.0,5850.0
2025-10-17,Monitor,West,13,220,0.05,2717.0
2025-10-17,Monitor,North,11,220,0.0,2420.0
2025-10-17,Monitor,South,10,220,0.0,2200.0
2025-10-17,Monitor,East,10,220,0.1,1980.0
2025-10-17,Keyboard,West,21,45,0.05,897.75
2025-10-17,Keyboard,North,19,45,0.1,769.5
2025-10-17,Keyboard,South,15,45,0.1,607.5
2025-10-17,Keyboard,East,14,45,0.1,567.0
2025-10-17,Mouse,West,33,25,0.0,825.0
2025-10-17,Mouse,North,23,25,0.0,575.0
2025-10-17,Mouse,South,18,25,0.0,450.0
2025-10-17,Mouse,East,30,25,0.05,712.5
2025-10-17,Headset,West,14,60,0.0,840.0
2025-10-17,Headset,North,15,60,0.0,900.0
2025-10-17,Headset,South,7,60,0.0,420.0
2025-10-17,Headset,East,10,60,0.05,570.0
2025-10-17,Printer,West,5,180,0.05,855.0
2025-10-17,Printer,North,4,180,0.05,684.0
2025-10-17,Printer,South,4,180,0.0,720.0
2025-10-17,Printer,East,3,180,0.0,540.0
2025-10-17,Router,West,13,80,0.1,936.0
2025-10-17,Router,North,18,80,0.05,1368.0
2025-10-17,Router,South,20,80,0.1,1440.0
2025-10-17,Router,East,12,80,0.0,960.0
2025-10-17,Webcam,West,11,55,0.1,544.5
2025-10-17,Webcam,North,7,55,0.1,346.5
2025-10-17,Webcam,South,12,55,0.05,627.0
2025-10-17,Webcam,East,14,55,0.05,731.5
2025-10-18,Laptop,West,11,650,0.0,7150.0
2025-10-18,Laptop,North,8,650,0.15,4420.0
2025-10-18,Laptop,South,12,650,0.1,7020.0
2025-10-18,Laptop,East,9,650,0.05,5557.5
2025-10-18,Monitor,West,12,220,0.05,2508.0
2025-10-18,Monitor,North,11,220,0.0,2420.0
2025-10-18,Monitor,South,9,220,0.0,1980.0
2025-10-18,Monitor,East,10,220,0.05,2090.0
2025-10-18,Keyboard,West,21,45,0.05,897.75
2025-10-18,Keyboard,North,23,45,0.0,1035.0
2025-10-18,Keyboard,South,12,45,0.0,540.0
2025-10-18,Keyboard,East,23,45,0.0,1035.0
2025-10-18,Mouse,West,29,25,0.0,725.0
2025-10-18,Mouse,North,31,25,0.05,736.25
2025-10-18,Mouse,South,22,25,0.0,550.0
2025-10-18,Mouse,East,26,25,0.1,585.0
2025-10-18,Headset,West,10,60,0.05,570.0
2025-10-18,Headset,North,4,60,0.0,240.0
2025-10-18,Headset,South,15,60,0.1,810.0
2025-10-18,Headset,East,4,60,0.1,216.0
2025-10-18,Printer,West,7,180,0.0,1260.0
2025-10-18,Printer,North,5,180,0.05,855.0
2025-10-18,Printer,South,1,180,0.1,162.0
2025-10-18,Printer,East,12,180,0.0,2160.0
2025-10-18,Router,West,17,80,0.0,1360.0
2025-10-18,Router,North,17,80,0.05,1292.0
2025-10-18,Router,South,16,80,0.05,1216.0
2025-10-18,Router,East,7,80,0.05,532.0
2025-10-18,Webcam,West,7,55,0.0,385.0
2025-10-18,Webcam,North,9,55,0.0,495.0
2025-10-18,Webcam,South,9,55,0.0,495.0
2025-10-18,Webcam,East,10,55,0.0,550.0
2025-10-19,Laptop,West,9,650,0.0,5850.0
2025-10-19,Laptop,North,8,650,0.0,5200.0
2025-10-19,Laptop,South,3,650,0.05,1852.5
2025-10-19,Laptop,East,10,650,0.0,6500.0
2025-10-19,Monitor,West,7,220,0.0,1540.0
2025-10-19,Monitor,North,11,220,0.05,2299.0
2025-10-19,Monitor,South,11,220,0.0,2420.0
2025-10-19,Monitor,East,9,220,0.1,1782.0
2025-10-19,Keyboard,West,20,45,0.0,900.0
2025-10-19,Keyboard,North,11,45,0.1,445.5
2025-10-19,Keyboard,South,15,45,0.0,675.0
2025-10-19,Keyboard,East,27,45,0.05,1154.25
2025-10-19,Mouse,West,28,25,0.15,595.0
2025-10-19,Mouse,North,14,25,0.1,315.0
2025-10-19,Mouse,South,25,25,0.05,593.75
2025-10-19,Mouse,East,28,25,0.0,700.0
2025-10-19,Headset,West,10,60,0.0,600.0
2025-10-19,Headset,North,10,60,0.0,600.0
2025-10-19,Headset,South,8,60,0.0,480.0
2025-10-19,Headset,East,13,60,0.0,780.0
2025-10-19,Printer,West,3,180,0.0,540.0
2025-10-19,Printer,North,4,180,0.05,684.0
2025-10-19,Printer,South,6,180,0.1,972.0
2025-10-19,Printer,East,4,180,0.05,684.0
2025-10-19,Router,West,11,80,0.05,836.0
2025-10-19,Router,North,11,80,0.0,880.0
2025-10-19,Router,South,12,80,0.05,912.0
2025-10-19,Router,East,11,80,0.05,836.0
2025-10-19,Webcam,West,10,55,0.05,522.5
2025-10-19,Webcam,North,7,55,0.1,346.5
2025-10-19,Webcam,South,8,55,0.0,440.0
2025-10-19,Webcam,East,10,55,0.1,495.0
2025-10-20,Laptop,West,10,650,0.0,6500.0
2025-10-20,Laptop,North,5,650,0.0,3250.0
2025-10-20,Laptop,South,7,650,0.0,4550.0
2025-10-20,Laptop,East,8,650,0.05,4940.0
2025-10-20,Monitor,West,8,220,0.05,1672.0
2025-10-20,Monitor,North,8,220,0.0,1760.0
2025-10-20,Monitor,South,8,220,0.0,1760.0
2025-10-20,Monitor,East,16,220,0.0,3520.0
2025-10-20,Keyboard,West,23,45,0.05,983.25
2025-10-20,Keyboard,North,19,45,0.0,855.0
2025-10-20,Keyboard,South,12,45,0.05,513.0
2025-10-20,Keyboard,East,26,45,0.0,1170.0
2025-10-20,Mouse,West,30,25,0.0,750.0
2025-10-20,Mouse,North,31,25,0.1,697.5
2025-10-20,Mouse,South,16,25,0.05,380.0
2025-10-20,Mouse,East,24,25,0.0,600.0
2025-10-20,Headset,West,16,60,0.05,912.0
2025-10-20,Headset,North,7,60,0.05,399.0
2025-10-20,Headset,South,8,60,0.0,480.0
2025-10-20,Headset,East,12,60,0.1,648.0
2025-10-20,Printer,West,10,180,0.1,1620.0
2025-10-20,Printer,North,11,180,0.0,1980.0
2025-10-20,Printer,South,3,180,0.15,459.0
2025-10-20,Printer,East,8,180,0.0,1440.0
2025-10-20,Router,West,10,80,0.05,760.0
2025-10-20,Router,North,13,80,0.0,1040.0
2025-10-20,Router,South,12,80,0.0,960.0
2025-10-20,Router,East,18,80,0.0,1440.0
2025-10-20,Webcam,West,10,55,0.05,522.5
2025-10-20,Webcam,North,17,55,0.0,935.0
2025-10-20,Webcam,South,8,55,0.1,396.0
2025-10-20,Webcam,East,9,55,0.0,495.0
2025-10-21,Laptop,West,11,650,0.0,7150.0
2025-10-21,Laptop,North,6,650,0.0,3900.0
2025-10-21,Laptop,South,11,650,0.0,7150.0
2025-10-21,Laptop,East,7,650,0.05,4322.5
2025-10-21,Monitor,West,8,220,0.05,1672.0
2025-10-21,Monitor,North,16,220,0.0,3520.0
2025-10-21,Monitor,South,9,220,0.05,1881.0
2025-10-21,Monitor,East,7,220,0.0,1540.0
2025-10-21,Keyboard,West,18,45,0.0,810.0
2025-10-21,Keyboard,North,15,45,0.1,607.5
2025-10-21,Keyboard,South,14,45,0.0,630.0
2025-10-21,Keyboard,East,30,45,0.15,1147.5
2025-10-21,Mouse,West,33,25,0.1,742.5
2025-10-21,Mouse,North,13,25,0.0,325.0
2025-10-21,Mouse,South,20,25,0.05,475.0
2025-10-21,Mouse,East,27,25,0.15,573.75
2025-10-21,Headset,West,16,60,0.0,960.0
2025-10-21,Headset,North,7,60,0.05,399.0
2025-10-21,Headset,South,12,60,0.15,612.0
2025-10-21,Headset,East,11,60,0.1,594.0
2025-10-21,Printer,West,10,180,0.05,1710.0
2025-10-21,Printer,North,8,180,0.0,1440.0
2025-10-21,Printer,South,1,180,0.05,171.0
2025-10-21,Printer,East,3,180,0.05,513.0
2025-10-21,Router,West,17,80,0.0,1360.0
2025-10-21,Router,North,11,80,0.0,880.0
2025-10-21,Router,South,9,80,0.0,720.0
2025-10-21,Router,East,17,80,0.0,1360.0
2025-10-21,Webcam,West,5,55,0.05,261.25
2025-10-21,Webcam,North,9,55,0.1,445.5
2025-10-21,Webcam,South,8,55,0.05,418.0
2025-10-21,Webcam,East,6,55,0.15,280.5
2025-10-22,Laptop,West,14,650,0.0,9100.0
2025-10-22,Laptop,North,10,650,0.0,6500.0
2025-10-22,Laptop,South,6,650,0.0,3900.0
2025-10-22,Laptop,East,12,650,0.0,7800.0
2025-10-22,Monitor,West,16,220,0.0,3520.0
2025-10-22,Monitor,North,11,220,0.0,2420.0
2025-10-22,Monitor,South,12,220,0.0,2640.0
2025-10-22,Monitor,East,7,220,0.05,1463.0
2025-10-22,Keyboard,West,24,45,0.1,972.0
2025-10-22,Keyboard,North,14,45,0.05,598.5
2025-10-22,Keyboard,South,20,45,0.1,810.0
2025-10-22,Keyboard,East,17,45,0.05,726.75
2025-10-22,Mouse,West,23,25,0.0,575.0
2025-10-22,Mouse,North,19,25,0.0,475.0
2025-10-22,Mouse,South,22,25,0.1,495.0
2025-10-22,Mouse,East,25,25,0.0,625.0
2025-10-22,Headset,West,10,60,0.0,600.0
2025-10-22,Headset,North,12,60,0.1,648.0
2025-10-22,Headset,South,20,60,0.1,1080.0
2025-10-22,Headset,East,14,60,0.0,840.0
2025-10-22,Printer,West,12,180,0.1,1944.0
2025-10-22,Printer,North,2,180,0.0,360.0
2025-10-22,Printer,South,7,180,0.0,1260.0
2025-10-22,Printer,East,2,180,0.05,342.0
2025-10-22,Router,West,12,80,0.0,960.0
2025-10-22,Router,North,14,80,0.15,952.0
2025-10-22,Router,South,13,80,0.05,988.0
2025-10-22,Router,East,16,80,0.05,1216.0
2025-10-22,Webcam,West,11,55,0.1,544.5
2025-10-22,Webcam,North,9,55,0.05,470.25
2025-10-22,Webcam,South,11,55,0.0,605.0
2025-10-22,Webcam,East,8,55,0.0,440.0
2025-10-23,Laptop,West,8,650,0.05,4940.0
2025-10-23,Laptop,North,6,650,0.1,3510.0
2025-10-23,Laptop,South,5,650,0.0,3250.0
2025-10-23,Laptop,East,7,650,0.0,4550.0
2025-10-23,Monitor,West,9,220,0.0,1980.0
2025-10-23,Monitor,North,9,220,0.05,1881.0
2025-10-23,Monitor,South,8,220,0.0,1760.0
2025-10-23,Monitor,East,4,220,0.0,880.0
2025-10-23,Keyboard,West,22,45,0.05,940.5
2025-10-23,Keyboard,North,16,45,0.0,720.0
2025-10-23,Keyboard,South,10,45,0.0,450.0
2025-10-23,Keyboard,East,15,45,0.0,675.0
2025-10-23,Mouse,West,31,25,0.15,658.75
2025-10-23,Mouse,North,23,25,0.05,546.25
2025-10-23,Mouse,South,20,25,0.1,450.0
2025-10-23,Mouse,East,25,25,0.1,562.5
2025-10-23,Headset,West,16,60,0.0,960.0
2025-10-23,Headset,North,16,60,0.0,960.0
2025-10-23,Headset,South,12,60,0.0,720.0
2025-10-23,Headset,East,15,60,0.1,810.0
2025-10-23,Printer,West,9,180,0.0,1620.0
2025-10-23,Printer,North,3,180,0.05,513.0
2025-10-23,Printer,South,3,180,0.0,540.0
2025-10-23,Printer,East,10,180,0.0,1800.0
2025-10-23,Router,West,17,80,0.05,1292.0
2025-10-23,Router,North,15,80,0.0,1200.0
2025-10-23,Router,South,8,80,0.05,608.0
2025-10-23,Router,East,9,80,0.1,648.0
2025-10-23,Webcam,West,12,55,0.0,660.0
2025-10-23,Webcam,North,7,55,0.05,365.75
2025-10-23,Webcam,South,7,55,0.05,365.75
2025-10-23,Webcam,East,6,55,0.0,330.0
2025-10-24,Laptop,West,8,650,0.05,4940.0
2025-10-24,Laptop,North,7,650,0.1,4095.0
2025-10-24,Laptop,South,8,650,0.0,5200.0
2025-10-24,Laptop,East,4,650,0.0,2600.0
2025-10-24,Monitor,West,11,220,0.1,2178.0
2025-10-24,Monitor,North,11,220,0.05,2299.0
2025-10-24,Monitor,South,11,220,0.05,2299.0
2025-10-24,Monitor,East,8,220,0.15,1496.0
2025-10-24,Keyboard,West,16,45,0.0,720.0
2025-10-24,Keyboard,North,19,45,0.1,769.5
2025-10-24,Keyboard,South,13,45,0.05,555.75
2025-10-24,Keyboard,East,20,45,0.1,810.0
2025-10-24,Mouse,West,19,25,0.05,451.25
2025-10-24,Mouse,North,23,25,0.05,546.25
2025-10-24,Mouse,South,20,25,0.0,500.0
2025-10-24,Mouse,East,27,25,0.1,607.5
2025-10-24,Headset,West,16,60,0.0,960.0
2025-10-24,Headset,North,6,60,0.05,342.0
2025-10-24,Headset,South,18,60,0.0,1080.0
2025-10-24,Headset,East,16,60,0.0,960.0
2025-10-24,Printer,West,8,180,0.0,1440.0
2025-10-24,Printer,North,4,180,0.1,648.0
2025-10-24,Printer,South,9,180,0.05,1539.0
2025-10-24,Printer,East,4,180,0.0,720.0
2025-10-24,Router,West,19,80,0.0,1520.0
2025-10-24,Router,North,19,80,0.0,1520.0
2025-10-24,Router,South,9,80,0.0,720.0
2025-10-24,Router,East,8,80,0.0,640.0
2025-10-24,Webcam,West,8,55,0.0,440.0
2025-10-24,Webcam,North,9,55,0.0,495.0
2025-10-24,Webcam,South,8,55,0.15,374.0
2025-10-24,Webcam,East,4,55,0.0,220.0
2025-10-25,Laptop,West,6,650,0.05,3705.0
2025-10-25,Laptop,North,8,650,0.0,5200.0
2025-10-25,Laptop,South,7,650,0.05,4322.5
2025-10-25,Laptop,East,10,650,0.1,5850.0
2025-10-25,Monitor,West,14,220,0.1,2772.0
2025-10-25,Monitor,North,10,220,0.1,1980.0
2025-10-25,Monitor,South,14,220,0.0,3080.0
2025-10-25,Monitor,East,8,220,0.05,1672.0
2025-10-25,Keyboard,West,21,45,0.1,850.5
2025-10-25,Keyboard,North,17,45,0.0,765.0
2025-10-25,Keyboard,South,11,45,0.0,495.0
2025-10-25,Keyboard,East,20,45,0.0,900.0
2025-10-25,Mouse,West,30,25,0.1,675.0
2025-10-25,Mouse,North,24,25,0.05,570.0
2025-10-25,Mouse,South,27,25,0.0,675.0
2025-10-25,Mouse,East,23,25,0.0,575.0
2025-10-25,Headset,West,5,60,0.0,300.0
2025-10-25,Headset,North,9,60,0.05,513.0
2025-10-25,Headset,South,13,60,0.0,780.0
2025-10-25,Headset,East,8,60,0.1,432.0
2025-10-25,Printer,West,9,180,0.0,1620.0
2025-10-25,Printer,North,7,180,0.1,1134.0
2025-10-25,Printer,South,7,180,0.05,1197.0
2025-10-25,Printer,East,9,180,0.05,1539.0
2025-10-25,Router,West,16,80,0.05,1216.0
2025-10-25,Router,North,13,80,0.05,988.0
2025-10-25,Router,South,12,80,0.05,912.0
2025-10-25,Router,East,16,80,0.1,1152.0
2025-10-25,Webcam,West,18,55,0.1,891.0
2025-10-25,Webcam,North,12,55,0.1,594.0
2025-10-25,Webcam,South,7,55,0.0,385.0
2025-10-25,Webcam,East,5,55,0.0,275.0
2025-10-26,Laptop,West,10,650,0.0,6500.0
2025-10-26,Laptop,North,10,650,0.15,5525.0
2025-10-26,Laptop,South,4,650,0.0,2600.0
2025-10-26,Laptop,East,11,650,0.1,6435.0
2025-10-26,Monitor,West,12,220,0.0,2640.0
2025-10-26,Monitor,North,12,220,0.0,2640.0
2025-10-26,Monitor,South,10,220,0.15,1870.0
2025-10-26,Monitor,East,13,220,0.0,2860.0
2025-10-26,Keyboard,West,15,45,0.05,641.25
2025-10-26,Keyboard,North,17,45,0.1,688.5
2025-10-26,Keyboard,South,16,45,0.05,684.0
2025-10-26,Keyboard,East,16,45,0.0,720.0
2025-10-26,Mouse,West,18,25,0.05,427.5
2025-10-26,Mouse,North,29,25,0.1,652.5
2025-10-26,Mouse,South,19,25,0.05,451.25
2025-10-26,Mouse,East,22,25,0.0,550.0
2025-10-26,Headset,West,17,60,0.1,918.0
2025-10-26,Headset,North,12,60,0.1,648.0
2025-10-26,Headset,South,12,60,0.0,720.0
2025-10-26,Headset,East,8,60,0.0,480.0
2025-10-26,Printer,West,8,180,0.15,1224.0
2025-10-26,Printer,North,3,180,0.1,486.0
2025-10-26,Printer,South,6,180,0.05,1026.0
2025-10-26,Printer,East,4,180,0.0,720.0
2025-10-26,Router,West,11,80,0.0,880.0
2025-10-26,Router,North,13,80,0.05,988.0
2025-10-26,Router,South,19,80,0.0,1520.0
2025-10-26,Router,East,11,80,0.1,792.0
2025-10-26,Webcam,West,9,55,0.1,445.5
2025-10-26,Webcam,North,9,55,0.0,495.0
2025-10-26,Webcam,South,4,55,0.05,209.0
2025-10-26,Webcam,East,10,55,0.0,550.0
2025-10-27,Laptop,West,5,650,0.05,3087.5
2025-10-27,Laptop,North,15,650,0.05,9262.5
2025-10-27,Laptop,South,5,650,0.0,3250.0
2025-10-27,Laptop,East,10,650,0.1,5850.0
2025-10-27,Monitor,West,11,220,0.05,2299.0
2025-10-27,Monitor,North,10,220,0.0,2200.0
2025-10-27,Monitor,South,7,220,0.0,1540.0
2025-10-27,Monitor,East,6,220,0.1,1188.0
2025-10-27,Keyboard,West,27,45,0.05,1154.25
2025-10-27,Keyboard,North,14,45,0.0,630.0
2025-10-27,Keyboard,South,19,45,0.15,726.75
2025-10-27,Keyboard,East,18,45,0.0,810.0
2025-10-27,Mouse,West,21,25,0.0,525.0
2025-10-27,Mouse,North,30,25,0.0,750.0
2025-10-27,Mouse,South,21,25,0.0,525.0
2025-10-27,Mouse,East,35,25,0.0,875.0
2025-10-27,Headset,West,11,60,0.0,660.0
2025-10-27,Headset,North,11,60,0.0,660.0
2025-10-27,Headset,South,14,60,0.05,798.0
2025-10-27,Headset,East,20,60,0.1,1080.0
2025-10-27,Printer,West,1,180,0.05,171.0
2025-10-27,Printer,North,9,180,0.0,1620.0
2025-10-27,Printer,South,8,180,0.0,1440.0
2025-10-27,Printer,East,3,180,0.1,486.0
2025-10-27,Router,West,9,80,0.15,612.0
2025-10-27,Router,North,8,80,0.1,576.0
2025-10-27,Router,South,14,80,0.15,952.0
2025-10-27,Router,East,17,80,0.0,1360.0
2025-10-27,Webcam,West,6,55,0.1,297.0
2025-10-27,Webcam,North,13,55,0.0,715.0
2025-10-27,Webcam,South,6,55,0.0,330.0
2025-10-27,Webcam,East,9,55,0.05,470.25
2025-10-28,Laptop,West,15,650,0.0,9750.0
2025-10-28,Laptop,North,13,650,0.05,8027.5
2025-10-28,Laptop,South,6,650,0.0,3900.0
2025-10-28,Laptop,East,7,650,0.1,4095.0
2025-10-28,Monitor,West,9,220,0.0,1980.0
2025-10-28,Monitor,North,10,220,0.1,1980.0
